epoch,avg_loss,test_mse,epoch_time_s,wall_time_s,lr
3747,0.02367817,0.03033507,0.171,669.641,0.000458
3748,0.02376223,0.03045348,0.170,669.818,0.000458
3749,0.02377221,0.03027300,0.170,669.995,0.000457
3750,0.02383347,0.03032361,0.171,670.174,0.000457
3751,0.02389942,0.03028651,0.172,670.352,0.000456
3752,0.02386677,0.03030061,0.171,670.531,0.000456
3753,0.02373361,0.03020847,0.171,670.709,0.000455
3754,0.02363386,0.03028815,0.171,670.888,0.000455
3755,0.02357875,0.03028294,0.171,671.066,0.000454
3756,0.02353314,0.03027969,0.171,671.244,0.000453
3757,0.02350649,0.03022680,0.170,671.421,0.000453
3758,0.02348020,0.03032085,0.170,671.598,0.000452
3759,0.02343858,0.03024099,0.170,671.776,0.000452
3760,0.02347083,0.03028188,0.171,671.954,0.000451
3761,0.02352385,0.03038462,0.170,672.131,0.000451
3762,0.02393611,0.03031603,0.171,672.309,0.000450
3763,0.02382959,0.03028624,0.171,672.488,0.000449
3764,0.02373863,0.03033077,0.171,672.666,0.000449
3765,0.02370288,0.03027416,0.171,672.845,0.000448
3766,0.02368481,0.03024298,0.171,673.023,0.000448
3767,0.02376641,0.03027519,0.170,673.200,0.000447
3768,0.02371811,0.03022837,0.171,673.378,0.000447
3769,0.02366704,0.03031665,0.170,673.555,0.000446
3770,0.02370044,0.03035799,0.171,673.733,0.000446
3771,0.02368505,0.03024106,0.178,673.918,0.000445
3772,0.02360399,0.03029891,0.171,674.096,0.000444
3773,0.02354617,0.03031059,0.172,674.276,0.000444
3774,0.02363233,0.03034749,0.170,674.454,0.000443
3775,0.02361809,0.03027493,0.171,674.632,0.000443
3776,0.02368234,0.03036869,0.170,674.809,0.000442
3777,0.02378809,0.03033707,0.172,674.989,0.000442
3778,0.02366967,0.03036129,0.172,675.168,0.000441
3779,0.02360856,0.03028888,0.171,675.346,0.000441
3780,0.02355706,0.03037304,0.170,675.523,0.000440
3781,0.02357998,0.03034388,0.171,675.701,0.000439
3782,0.02354590,0.03028538,0.170,675.878,0.000439
3783,0.02348546,0.03030758,0.170,676.055,0.000438
3784,0.02343200,0.03025482,0.170,676.232,0.000438
3785,0.02341478,0.03035596,0.171,676.410,0.000437
3786,0.02347353,0.03026704,0.171,676.588,0.000437
3787,0.02336018,0.03032920,0.170,676.766,0.000436
3788,0.02344772,0.03034498,0.171,676.945,0.000436
3789,0.02359474,0.03032691,0.172,677.123,0.000435
3790,0.02358392,0.03042136,0.170,677.301,0.000434
3791,0.02364111,0.03033412,0.179,677.488,0.000434
3792,0.02359568,0.03031281,0.172,677.666,0.000433
3793,0.02347444,0.03035598,0.171,677.844,0.000433
3794,0.02343065,0.03032090,0.171,678.022,0.000432
3795,0.02338654,0.03034113,0.173,678.202,0.000432
3796,0.02333019,0.03036851,0.171,678.380,0.000431
3797,0.02336815,0.03038888,0.171,678.559,0.000430
3798,0.02347990,0.03044907,0.171,678.737,0.000430
3799,0.02354109,0.03035257,0.172,678.916,0.000429
3800,0.02346912,0.03038084,0.171,679.094,0.000429
3801,0.02346637,0.03035156,0.170,679.272,0.000428
3802,0.02353387,0.03035439,0.177,679.456,0.000428
3803,0.02360390,0.03030099,0.172,679.635,0.000427
3804,0.02356855,0.03044601,0.172,679.814,0.000427
3805,0.02354159,0.03039194,0.173,679.994,0.000426
3806,0.02352636,0.03044060,0.170,680.172,0.000425
3807,0.02351973,0.03040274,0.171,680.350,0.000425
3808,0.02346848,0.03037856,0.172,680.529,0.000424
3809,0.02343980,0.03030763,0.172,680.708,0.000424
3810,0.02341555,0.03039533,0.170,680.885,0.000423
3811,0.02338790,0.03039930,0.171,681.063,0.000423
3812,0.02330145,0.03030601,0.170,681.240,0.000422
3813,0.02329440,0.03031300,0.170,681.418,0.000422
3814,0.02332964,0.03032564,0.174,681.599,0.000421
3815,0.02333657,0.03042350,0.171,681.777,0.000420
3816,0.02352016,0.03045203,0.171,681.955,0.000420
3817,0.02341165,0.03039853,0.174,682.137,0.000419
3818,0.02336370,0.03034668,0.175,682.319,0.000419
3819,0.02329641,0.03034988,0.173,682.499,0.000418
3820,0.02328825,0.03025516,0.174,682.680,0.000418
3821,0.02323032,0.03025546,0.173,682.861,0.000417
3822,0.02321608,0.03028109,0.170,683.038,0.000417
3823,0.02325019,0.03033216,0.172,683.218,0.000416
3824,0.02324627,0.03030569,0.170,683.395,0.000415
3825,0.02325964,0.03036536,0.171,683.573,0.000415
3826,0.02325257,0.03036252,0.171,683.751,0.000414
3827,0.02324148,0.03028790,0.171,683.929,0.000414
3828,0.02328217,0.03034081,0.170,684.107,0.000413
3829,0.02323517,0.03033386,0.171,684.285,0.000413
3830,0.02324317,0.03034381,0.170,684.462,0.000412
3831,0.02338516,0.03036879,0.170,684.640,0.000412
3832,0.02334917,0.03040381,0.171,684.818,0.000411
3833,0.02333410,0.03046818,0.178,685.004,0.000410
3834,0.02330224,0.03044444,0.176,685.187,0.000410
3835,0.02326719,0.03048204,0.173,685.367,0.000409
3836,0.02325023,0.03051338,0.179,685.554,0.000409
3837,0.02328677,0.03046392,0.179,685.741,0.000408
3838,0.02320547,0.03037524,0.170,685.919,0.000408
3839,0.02319744,0.03043686,0.179,686.105,0.000407
3840,0.02344821,0.03044107,0.175,686.288,0.000406
3841,0.02350645,0.03041490,0.176,686.471,0.000406
3842,0.02345288,0.03035469,0.171,686.650,0.000405
3843,0.02350772,0.03045802,0.176,686.833,0.000405
3844,0.02348193,0.03047117,0.177,687.017,0.000404
3845,0.02333225,0.03047238,0.171,687.195,0.000404
3846,0.02329958,0.03041787,0.173,687.376,0.000403
3847,0.02328081,0.03039853,0.171,687.554,0.000403
3848,0.02330880,0.03044215,0.169,687.731,0.000402
3849,0.02347504,0.03050326,0.170,687.909,0.000401
3850,0.02344190,0.03043084,0.173,688.089,0.000401
3851,0.02337174,0.03050500,0.171,688.268,0.000400
3852,0.02340229,0.03041072,0.172,688.447,0.000400
3853,0.02332212,0.03050920,0.171,688.625,0.000399
3854,0.02332729,0.03049437,0.170,688.803,0.000399
3855,0.02336495,0.03057688,0.171,688.981,0.000398
3856,0.02335176,0.03048414,0.172,689.160,0.000398
3857,0.02324574,0.03046429,0.171,689.339,0.000397
3858,0.02325115,0.03051519,0.174,689.520,0.000396
3859,0.02322228,0.03045921,0.170,689.697,0.000396
3860,0.02331400,0.03051779,0.170,689.874,0.000395
3861,0.02340031,0.03055391,0.170,690.052,0.000395
3862,0.02330797,0.03051439,0.170,690.229,0.000394
3863,0.02332915,0.03050630,0.170,690.406,0.000394
3864,0.02331578,0.03049468,0.171,690.585,0.000393
3865,0.02332411,0.03041376,0.172,690.764,0.000393
3866,0.02327331,0.03053190,0.170,690.942,0.000392
3867,0.02319849,0.03053579,0.187,691.136,0.000392
3868,0.02326431,0.03048267,0.170,691.313,0.000391
3869,0.02324112,0.03054251,0.170,691.491,0.000390
3870,0.02326373,0.03040166,0.170,691.668,0.000390
3871,0.02321893,0.03039263,0.177,691.852,0.000389
3872,0.02328556,0.03054422,0.182,692.041,0.000389
3873,0.02335239,0.03054398,0.172,692.221,0.000388
3874,0.02331967,0.03051030,0.178,692.406,0.000388
3875,0.02336476,0.03046987,0.178,692.592,0.000387
3876,0.02332204,0.03052717,0.177,692.776,0.000387
3877,0.02334567,0.03055595,0.175,692.958,0.000386
3878,0.02330173,0.03046360,0.171,693.137,0.000385
3879,0.02322405,0.03055724,0.182,693.327,0.000385
3880,0.02327244,0.03049694,0.199,693.534,0.000384
3881,0.02327910,0.03050269,0.181,693.723,0.000384
3882,0.02322728,0.03055683,0.172,693.902,0.000383
3883,0.02322039,0.03051361,0.170,694.079,0.000383
3884,0.02320248,0.03052670,0.177,694.264,0.000382
3885,0.02323216,0.03053438,0.176,694.448,0.000382
3886,0.02325976,0.03057063,0.173,694.628,0.000381
3887,0.02321507,0.03060291,0.171,694.807,0.000380
3888,0.02318308,0.03053900,0.172,694.986,0.000380
3889,0.02321629,0.03056066,0.181,695.174,0.000379
3890,0.02313813,0.03059687,0.180,695.362,0.000379
3891,0.02310889,0.03054143,0.177,695.547,0.000378
3892,0.02321328,0.03062443,0.178,695.732,0.000378
3893,0.02325333,0.03055753,0.171,695.910,0.000377
3894,0.02323589,0.03057320,0.170,696.087,0.000377
3895,0.02312334,0.03056827,0.170,696.265,0.000376
3896,0.02308019,0.03051681,0.171,696.443,0.000375
3897,0.02304155,0.03054417,0.170,696.621,0.000375
3898,0.02303637,0.03052830,0.171,696.799,0.000374
3899,0.02301626,0.03055380,0.171,696.978,0.000374
3900,0.02303488,0.03056888,0.184,697.170,0.000373
3901,0.02303538,0.03058205,0.175,697.352,0.000373
3902,0.02310839,0.03053785,0.172,697.532,0.000372
3903,0.02302563,0.03060805,0.171,697.710,0.000372
3904,0.02308616,0.03056754,0.171,697.889,0.000371
3905,0.02318996,0.03061232,0.171,698.067,0.000371
3906,0.02314419,0.03059917,0.171,698.245,0.000370
3907,0.02308123,0.03059260,0.170,698.422,0.000369
3908,0.02315356,0.03066340,0.171,698.601,0.000369
3909,0.02315033,0.03065723,0.170,698.778,0.000368
3910,0.02311188,0.03065324,0.171,698.957,0.000368
3911,0.02306747,0.03060531,0.171,699.135,0.000367
3912,0.02318226,0.03066758,0.170,699.313,0.000367
3913,0.02314001,0.03066857,0.177,699.497,0.000366
3914,0.02310035,0.03066215,0.171,699.675,0.000366
3915,0.02317337,0.03058455,0.171,699.853,0.000365
3916,0.02316586,0.03063586,0.171,700.032,0.000365
3917,0.02338386,0.03069233,0.171,700.210,0.000364
3918,0.02335695,0.03072079,0.170,700.388,0.000363
3919,0.02330475,0.03068699,0.173,700.568,0.000363
3920,0.02321912,0.03075674,0.175,700.750,0.000362
3921,0.02316983,0.03065228,0.171,700.928,0.000362
3922,0.02309737,0.03071449,0.174,701.110,0.000361
3923,0.02312153,0.03071309,0.171,701.288,0.000361
3924,0.02335183,0.03073091,0.172,701.467,0.000360
3925,0.02323125,0.03068084,0.188,701.662,0.000360
3926,0.02318785,0.03067150,0.174,701.843,0.000359
3927,0.02317205,0.03064370,0.173,702.024,0.000358
3928,0.02306902,0.03064690,0.170,702.201,0.000358
3929,0.02302037,0.03061357,0.170,702.378,0.000357
3930,0.02301880,0.03064531,0.170,702.556,0.000357
3931,0.02311009,0.03073646,0.180,702.744,0.000356
3932,0.02305335,0.03068070,0.171,702.922,0.000356
3933,0.02302129,0.03068784,0.170,703.100,0.000355
3934,0.02303561,0.03075079,0.172,703.280,0.000355
3935,0.02299207,0.03081048,0.177,703.465,0.000354
3936,0.02304443,0.03079591,0.176,703.648,0.000354
3937,0.02312774,0.03067372,0.172,703.828,0.000353
3938,0.02317334,0.03066885,0.172,704.007,0.000353
3939,0.02327803,0.03077307,0.172,704.186,0.000352
3940,0.02325189,0.03073511,0.172,704.365,0.000351
3941,0.02318117,0.03074509,0.176,704.549,0.000351
3942,0.02307766,0.03072087,0.174,704.731,0.000350
3943,0.02304490,0.03068210,0.171,704.909,0.000350
3944,0.02306112,0.03066819,0.187,705.104,0.000349
3945,0.02303713,0.03073704,0.172,705.283,0.000349
3946,0.02310919,0.03070407,0.172,705.463,0.000348
3947,0.02314410,0.03067757,0.176,705.646,0.000348
3948,0.02311878,0.03072055,0.175,705.828,0.000347
3949,0.02314156,0.03063322,0.178,706.013,0.000347
3950,0.02308110,0.03066003,0.173,706.194,0.000346
3951,0.02303827,0.03073191,0.175,706.375,0.000345
3952,0.02304024,0.03071002,0.175,706.557,0.000345
3953,0.02302331,0.03070579,0.172,706.737,0.000344
3954,0.02305135,0.03079269,0.177,706.921,0.000344
3955,0.02310740,0.03066535,0.174,707.103,0.000343
3956,0.02305111,0.03078016,0.173,707.283,0.000343
3957,0.02304818,0.03076868,0.177,707.468,0.000342
3958,0.02297669,0.03071249,0.178,707.653,0.000342
3959,0.02298358,0.03069042,0.178,707.839,0.000341
3960,0.02295800,0.03076020,0.171,708.017,0.000341
3961,0.02300441,0.03080585,0.170,708.194,0.000340
3962,0.02305047,0.03070286,0.171,708.372,0.000339
3963,0.02300328,0.03077185,0.171,708.550,0.000339
3964,0.02303922,0.03073748,0.171,708.728,0.000338
3965,0.02294268,0.03071128,0.170,708.906,0.000338
3966,0.02294857,0.03068050,0.170,709.084,0.000337
3967,0.02300409,0.03076955,0.177,709.268,0.000337
3968,0.02304205,0.03073065,0.182,709.458,0.000336
3969,0.02314139,0.03082951,0.181,709.646,0.000336
3970,0.02320593,0.03088660,0.187,709.840,0.000335
3971,0.02313404,0.03079575,0.175,710.023,0.000335
3972,0.02307226,0.03079435,0.170,710.201,0.000334
3973,0.02299250,0.03075954,0.174,710.382,0.000334
3974,0.02299186,0.03077496,0.177,710.566,0.000333
3975,0.02307504,0.03085510,0.173,710.746,0.000332
3976,0.02307232,0.03078577,0.171,710.924,0.000332
3977,0.02303820,0.03077768,0.177,711.109,0.000331
3978,0.02301899,0.03078698,0.172,711.287,0.000331
3979,0.02307792,0.03084529,0.172,711.467,0.000330
3980,0.02308479,0.03084341,0.172,711.646,0.000330
3981,0.02300167,0.03081493,0.173,711.826,0.000329
3982,0.02295729,0.03077147,0.170,712.003,0.000329
3983,0.02303368,0.03082270,0.170,712.181,0.000328
3984,0.02315743,0.03080228,0.170,712.359,0.000328
3985,0.02312965,0.03084132,0.171,712.537,0.000327
3986,0.02306005,0.03082843,0.172,712.716,0.000327
3987,0.02297555,0.03080004,0.176,712.899,0.000326
3988,0.02298013,0.03083096,0.172,713.079,0.000325
3989,0.02299845,0.03094765,0.171,713.257,0.000325
3990,0.02299419,0.03086576,0.171,713.435,0.000324
3991,0.02291236,0.03082950,0.171,713.613,0.000324
3992,0.02290163,0.03079012,0.170,713.790,0.000323
3993,0.02290054,0.03087548,0.170,713.968,0.000323
3994,0.02287216,0.03087486,0.170,714.145,0.000322
3995,0.02291413,0.03094508,0.170,714.323,0.000322
3996,0.02292556,0.03091549,0.170,714.499,0.000321
3997,0.02289214,0.03093206,0.171,714.677,0.000321
3998,0.02295520,0.03085369,0.173,714.858,0.000320
3999,0.02287239,0.03084961,0.172,715.037,0.000320
4000,0.02289307,0.03088517,0.174,715.218,0.000319
4001,0.02295765,0.03085850,0.171,715.396,0.000319
4002,0.02304474,0.03083590,0.170,715.574,0.000318
4003,0.02298262,0.03083410,0.171,715.752,0.000317
4004,0.02302705,0.03085863,0.170,715.928,0.000317
4005,0.02295094,0.03087335,0.170,716.105,0.000316
4006,0.02297141,0.03085478,0.172,716.284,0.000316
4007,0.02296575,0.03091514,0.171,716.462,0.000315
4008,0.02313566,0.03085223,0.171,716.640,0.000315
4009,0.02316985,0.03085349,0.171,716.818,0.000314
4010,0.02320838,0.03087740,0.171,716.996,0.000314
4011,0.02312867,0.03088279,0.173,717.177,0.000313
4012,0.02306260,0.03084285,0.170,717.354,0.000313
4013,0.02304019,0.03091733,0.170,717.531,0.000312
4014,0.02302487,0.03092167,0.170,717.709,0.000312
4015,0.02299369,0.03092748,0.174,717.890,0.000311
4016,0.02293062,0.03085388,0.171,718.069,0.000311
4017,0.02292050,0.03090458,0.175,718.252,0.000310
4018,0.02289457,0.03089152,0.184,718.444,0.000310
4019,0.02284283,0.03085356,0.184,718.635,0.000309
4020,0.02282315,0.03086719,0.180,718.823,0.000308
4021,0.02285396,0.03085316,0.185,719.016,0.000308
4022,0.02283983,0.03082286,0.185,719.208,0.000307
4023,0.02293846,0.03086447,0.177,719.393,0.000307
4024,0.02291937,0.03093264,0.176,719.577,0.000306
4025,0.02301468,0.03100877,0.173,719.757,0.000306
4026,0.02303209,0.03088904,0.171,719.935,0.000305
4027,0.02299000,0.03096736,0.174,720.116,0.000305
4028,0.02296650,0.03104205,0.170,720.293,0.000304
4029,0.02295099,0.03098216,0.176,720.476,0.000304
4030,0.02285932,0.03096912,0.171,720.655,0.000303
4031,0.02283065,0.03099376,0.171,720.833,0.000303
4032,0.02277044,0.03098953,0.174,721.015,0.000302
4033,0.02277735,0.03101788,0.175,721.198,0.000302
4034,0.02280703,0.03106551,0.171,721.376,0.000301
4035,0.02283755,0.03109183,0.173,721.556,0.000301
4036,0.02287448,0.03106525,0.173,721.736,0.000300
4037,0.02291624,0.03101543,0.171,721.915,0.000300
4038,0.02288607,0.03096261,0.173,722.095,0.000299
4039,0.02288275,0.03105046,0.170,722.273,0.000298
4040,0.02282437,0.03099774,0.189,722.469,0.000298
4041,0.02281774,0.03098012,0.171,722.648,0.000297
4042,0.02275388,0.03098180,0.171,722.826,0.000297
4043,0.02280339,0.03101727,0.171,723.005,0.000296
4044,0.02282475,0.03096997,0.179,723.191,0.000296
4045,0.02277640,0.03098558,0.184,723.382,0.000295
4046,0.02279109,0.03102305,0.178,723.568,0.000295
4047,0.02287583,0.03096896,0.178,723.753,0.000294
4048,0.02283542,0.03096365,0.175,723.935,0.000294
4049,0.02286206,0.03095060,0.177,724.120,0.000293
4050,0.02303857,0.03092330,0.181,724.309,0.000293
4051,0.02294525,0.03093936,0.175,724.491,0.000292
4052,0.02287473,0.03090671,0.174,724.673,0.000292
4053,0.02287995,0.03087996,0.177,724.857,0.000291
4054,0.02284262,0.03096563,0.179,725.044,0.000291
4055,0.02281912,0.03092095,0.172,725.224,0.000290
4056,0.02282292,0.03094130,0.179,725.410,0.000290
4057,0.02280396,0.03090912,0.187,725.604,0.000289
4058,0.02281174,0.03091628,0.190,725.801,0.000289
4059,0.02272969,0.03096732,0.174,725.983,0.000288
4060,0.02274584,0.03101530,0.171,726.161,0.000288
4061,0.02272869,0.03098887,0.171,726.338,0.000287
4062,0.02274449,0.03094978,0.171,726.516,0.000287
4063,0.02276951,0.03102571,0.172,726.695,0.000286
4064,0.02270992,0.03103657,0.171,726.874,0.000285
4065,0.02282460,0.03098878,0.172,727.053,0.000285
4066,0.02283794,0.03101668,0.170,727.230,0.000284
4067,0.02276639,0.03092335,0.172,727.409,0.000284
4068,0.02271472,0.03096738,0.183,727.600,0.000283
4069,0.02272617,0.03095657,0.178,727.786,0.000283
4070,0.02267287,0.03092047,0.173,727.966,0.000282
4071,0.02267871,0.03089927,0.177,728.151,0.000282
4072,0.02266563,0.03095192,0.177,728.335,0.000281
4073,0.02266247,0.03101008,0.170,728.513,0.000281
4074,0.02268040,0.03097077,0.179,728.700,0.000280
4075,0.02266533,0.03092141,0.180,728.887,0.000280
4076,0.02262306,0.03096034,0.176,729.071,0.000279
4077,0.02267381,0.03095363,0.179,729.257,0.000279
4078,0.02268778,0.03102672,0.176,729.440,0.000278
4079,0.02266410,0.03090397,0.171,729.619,0.000278
4080,0.02260105,0.03091302,0.176,729.802,0.000277
4081,0.02259105,0.03091880,0.171,729.981,0.000277
4082,0.02254649,0.03093074,0.170,730.159,0.000276
4083,0.02254328,0.03097033,0.177,730.344,0.000276
4084,0.02251065,0.03096474,0.171,730.522,0.000275
4085,0.02248026,0.03099134,0.173,730.702,0.000275
4086,0.02247292,0.03097259,0.171,730.880,0.000274
4087,0.02252793,0.03096919,0.170,731.058,0.000274
4088,0.02251600,0.03097248,0.173,731.238,0.000273
4089,0.02250103,0.03090365,0.173,731.419,0.000273
4090,0.02248277,0.03099451,0.177,731.603,0.000272
4091,0.02247916,0.03101370,0.174,731.785,0.000272
4092,0.02245440,0.03100090,0.173,731.965,0.000271
4093,0.02243378,0.03096507,0.176,732.148,0.000271
4094,0.02249623,0.03096772,0.184,732.341,0.000270
4095,0.02249837,0.03099579,0.188,732.537,0.000270
4096,0.02245690,0.03094794,0.181,732.725,0.000269
4097,0.02248161,0.03102754,0.179,732.912,0.000269
4098,0.02246016,0.03096907,0.175,733.094,0.000268
4099,0.02248456,0.03098251,0.171,733.273,0.000268
4100,0.02251388,0.03107984,0.173,733.453,0.000267
4101,0.02256203,0.03109429,0.176,733.637,0.000267
4102,0.02251647,0.03105999,0.176,733.820,0.000266
4103,0.02258512,0.03104749,0.173,734.001,0.000266
4104,0.02260870,0.03101313,0.175,734.184,0.000265
4105,0.02263014,0.03104801,0.176,734.368,0.000264
4106,0.02256732,0.03104042,0.172,734.547,0.000264
4107,0.02263939,0.03105693,0.188,734.743,0.000263
4108,0.02264342,0.03106459,0.171,734.922,0.000263
4109,0.02261517,0.03104905,0.171,735.101,0.000262
4110,0.02261259,0.03111770,0.172,735.280,0.000262
4111,0.02263256,0.03112135,0.172,735.460,0.000261
4112,0.02259542,0.03110851,0.173,735.640,0.000261
4113,0.02271981,0.03099484,0.171,735.819,0.000260
4114,0.02276266,0.03101870,0.170,735.996,0.000260
4115,0.02273698,0.03094025,0.170,736.174,0.000259
4116,0.02278971,0.03098210,0.173,736.354,0.000259
4117,0.02274932,0.03104470,0.171,736.532,0.000258
4118,0.02279276,0.03105970,0.174,736.714,0.000258
4119,0.02271808,0.03100295,0.173,736.894,0.000257
4120,0.02272512,0.03101792,0.174,737.076,0.000257
4121,0.02269719,0.03099224,0.172,737.255,0.000256
4122,0.02271150,0.03106998,0.171,737.434,0.000256
4123,0.02270665,0.03098732,0.171,737.612,0.000255
4124,0.02262417,0.03104368,0.172,737.792,0.000255
4125,0.02259083,0.03099878,0.171,737.970,0.000254
4126,0.02259224,0.03108469,0.171,738.148,0.000254
4127,0.02261267,0.03110438,0.171,738.327,0.000253
4128,0.02256476,0.03109467,0.171,738.505,0.000253
4129,0.02255888,0.03116565,0.171,738.683,0.000252
4130,0.02248532,0.03113551,0.171,738.861,0.000252
4131,0.02255962,0.03114514,0.171,739.040,0.000251
4132,0.02265986,0.03127616,0.171,739.218,0.000251
4133,0.02260224,0.03125604,0.170,739.396,0.000250
4134,0.02259537,0.03121495,0.172,739.575,0.000250
4135,0.02258999,0.03120798,0.171,739.754,0.000249
4136,0.02261153,0.03118378,0.171,739.932,0.000249
4137,0.02265801,0.03119932,0.170,740.110,0.000248
4138,0.02273927,0.03118977,0.170,740.287,0.000248
4139,0.02268703,0.03122538,0.171,740.466,0.000247
4140,0.02260271,0.03113428,0.171,740.644,0.000247
4141,0.02259763,0.03117459,0.171,740.822,0.000246
4142,0.02259400,0.03124093,0.171,741.001,0.000246
4143,0.02264492,0.03128149,0.172,741.180,0.000246
4144,0.02259124,0.03110845,0.171,741.358,0.000245
4145,0.02258967,0.03114608,0.171,741.536,0.000245
4146,0.02261828,0.03120860,0.170,741.714,0.000244
4147,0.02258001,0.03120671,0.171,741.892,0.000244
4148,0.02254942,0.03120952,0.171,742.070,0.000243
